# exclude_classes: ()
# n_per_class: 1250
# pattern: *.tif
# seed: 42
# root: data/NCT-CRC-HE-100K-NONORM
# n_tiles: 11250
row,relpath,label,rank
135,ADI/ADI-FGCVCCVR.tif,ADI,135
136,ADI/ADI-KKMAMITH.tif,ADI,136
137,ADI/ADI-HIIQADLC.tif,ADI,137
138,ADI/ADI-KHKKLMVY.tif,ADI,138
139,ADI/ADI-MNKDRTKL.tif,ADI,139
140,ADI/ADI-HYCKPMWY.tif,ADI,140
141,ADI/ADI-FQMEKAGE.tif,ADI,141
142,ADI/ADI-NMRSSNCM.tif,ADI,142
143,ADI/ADI-PSTRHIQI.tif,ADI,143
144,ADI/ADI-PPTCEICT.tif,ADI,144
145,ADI/ADI-NYKMQYNH.tif,ADI,145
146,ADI/ADI-ATTFYQYE.tif,ADI,146
147,ADI/ADI-FKDAGPQF.tif,ADI,147
148,ADI/ADI-EAIECRHF.tif,ADI,148
149,ADI/ADI-ELRPMSNG.tif,ADI,149
150,ADI/ADI-QIFIWTFG.tif,ADI,150
151,ADI/ADI-CRVIFMCE.tif,ADI,151
152,ADI/ADI-PDKRTAHD.tif,ADI,152
153,ADI/ADI-LDCDSWNL.tif,ADI,153
154,ADI/ADI-LCCYPLME.tif,ADI,154
155,ADI/ADI-QFDKSLQP.tif,ADI,155
156,ADI/ADI-AASWYMQM.tif,ADI,156
157,ADI/ADI-FANKSSSM.tif,ADI,157
158,ADI/ADI-RFYWVETD.tif,ADI,158
159,ADI/ADI-HEKTYEHN.tif,ADI,159
160,ADI/ADI-DIYNHWAT.tif,ADI,160
161,ADI/ADI-GPIIISWQ.tif,ADI,161
162,ADI/ADI-NLGKIRGQ.tif,ADI,162
163,ADI/ADI-HCTEWKCP.tif,ADI,163
164,ADI/ADI-HPYRWFFL.tif,ADI,164
165,ADI/ADI-IPSEYWAY.tif,ADI,165
166,ADI/ADI-MFCQQYSA.tif,ADI,166
167,ADI/ADI-RNFTPFKP.tif,ADI,167
168,ADI/ADI-KSNHNQCM.tif,ADI,168
169,ADI/ADI-LVRTHKDK.tif,ADI,169
170,ADI/ADI-NGEDLFSC.tif,ADI,170
171,ADI/ADI-GGDVPHPD.tif,ADI,171
172,ADI/ADI-LISHHKPN.tif,ADI,172
173,ADI/ADI-IDMIQTHP.tif,ADI,173
174,ADI/ADI-PCGWYVTA.tif,ADI,174
175,ADI/ADI-QKTFHSLQ.tif,ADI,175
176,ADI/ADI-NNTNNPGK.tif,ADI,176
177,ADI/ADI-LEYHCSCW.tif,ADI,177
178,ADI/ADI-DQDNGDEG.tif,ADI,178
179,ADI/ADI-LDTFICYS.tif,ADI,179
180,ADI/ADI-FQVCQGSK.tif,ADI,180
181,ADI/ADI-CWPKNSFN.tif,ADI,181
182,ADI/ADI-ICKNEPCY.tif,ADI,182
183,ADI/ADI-HLTLKNMV.tif,ADI,183
184,ADI/ADI-NERSIDPL.tif,ADI,184
185,ADI/ADI-HAAEKSYN.tif,ADI,185
186,ADI/ADI-FELEFEHT.tif,ADI,186
187,ADI/ADI-KINPRNLL.tif,ADI,187
188,ADI/ADI-LMGLTHTF.tif,ADI,188
189,ADI/ADI-KFLPIFIV.tif,ADI,189
190,ADI/ADI-LCRLYNEM.tif,ADI,190
191,ADI/ADI-HAPAGTFA.tif,ADI,191
192,ADI/ADI-HIQMQITQ.tif,ADI,192
193,ADI/ADI-AVWYMSCR.tif,ADI,193
194,ADI/ADI-RKTHQRHM.tif,ADI,194
195,ADI/ADI-NCDPNDAI.tif,ADI,195
196,ADI/ADI-HTRCRRLH.tif,ADI,196
197,ADI/ADI-RFVYFPEY.tif,ADI,197
198,ADI/ADI-FAFIGIAG.tif,ADI,198
199,ADI/ADI-LITGQYKN.tif,ADI,199
200,ADI/ADI-KQYICKLQ.tif,ADI,200
201,ADI/ADI-NELWQAIF.tif,ADI,201
202,ADI/ADI-GEFHDACE.tif,ADI,202
203,ADI/ADI-SFCEQWTR.tif,ADI,203
204,ADI/ADI-EPHPEGQS.tif,ADI,204
205,ADI/ADI-HDWLGVHC.tif,ADI,205
206,ADI/ADI-IGCSCELS.tif,ADI,206
207,ADI/ADI-RKAGGDDY.tif,ADI,207
208,ADI/ADI-DGPEPHLA.tif,ADI,208
209,ADI/ADI-SDWKHSHN.tif,ADI,209
210,ADI/ADI-LTSYLGAQ.tif,ADI,210
211,ADI/ADI-NSNGVMRQ.tif,ADI,211
212,ADI/ADI-LSQNRWSL.tif,ADI,212
213,ADI/ADI-QQDEHRVV.tif,ADI,213
214,ADI/ADI-QPDCNAKF.tif,ADI,214
215,ADI/ADI-CWNGAWQE.tif,ADI,215
216,ADI/ADI-ADWCQERF.tif,ADI,216
217,ADI/ADI-MDMIQQMQ.tif,ADI,217
218,ADI/ADI-DHAEQDFM.tif,ADI,218
219,ADI/ADI-HTFMQDIN.tif,ADI,219
220,ADI/ADI-KEHRAMRL.tif,ADI,220
221,ADI/ADI-CSCNIYEG.tif,ADI,221
222,ADI/ADI-KTQTFNEP.tif,ADI,222
223,ADI/ADI-EGHIRGFD.tif,ADI,223
224,ADI/ADI-NTFWNWCG.tif,ADI,224
225,ADI/ADI-MHFLQVWR.tif,ADI,225
226,ADI/ADI-HINACVYN.tif,ADI,226
227,ADI/ADI-EFFSGEAE.tif,ADI,227
228,ADI/ADI-AQSEGIFV.tif,ADI,228
229,ADI/ADI-DEYPANGL.tif,ADI,229
230,ADI/ADI-RSFWTCND.tif,ADI,230
231,ADI/ADI-LQQTIPLW.tif,ADI,231
232,ADI/ADI-KEHFKNPP.tif,ADI,232
233,ADI/ADI-KQAQNHFA.tif,ADI,233
234,ADI/ADI-GYSNYNRQ.tif,ADI,234
235,ADI/ADI-QIVSTTAC.tif,ADI,235
236,ADI/ADI-DTISGKGW.tif,ADI,236
237,ADI/ADI-CAPQPLPY.tif,ADI,237
238,ADI/ADI-QGMISDNT.tif,ADI,238
239,ADI/ADI-KIIYGLWD.tif,ADI,239
240,ADI/ADI-PYVCHSHP.tif,ADI,240
241,ADI/ADI-HWMIFTCT.tif,ADI,241
242,ADI/ADI-HGRCFEIT.tif,ADI,242
243,ADI/ADI-QTWEKWLM.tif,ADI,243
244,ADI/ADI-LLKWGPMI.tif,ADI,244
245,ADI/ADI-MWFLKNKL.tif,ADI,245
246,ADI/ADI-ITEFRSAH.tif,ADI,246
247,ADI/ADI-MVTFPTDG.tif,ADI,247
248,ADI/ADI-AESSFDCE.tif,ADI,248
249,ADI/ADI-HMMPMMPY.tif,ADI,249
250,ADI/ADI-DNWNDLGK.tif,ADI,250
251,ADI/ADI-RMRFRDMH.tif,ADI,251
252,ADI/ADI-MVFSMWNT.tif,ADI,252
253,ADI/ADI-MDLYSISS.tif,ADI,253
254,ADI/ADI-DALNGDFD.tif,ADI,254
255,ADI/ADI-NWLWLNGV.tif,ADI,255
256,ADI/ADI-MCSEAQNM.tif,ADI,256
257,ADI/ADI-AGINGNEF.tif,ADI,257
258,ADI/ADI-GRHIMHCH.tif,ADI,258
259,ADI/ADI-HLPIRQHG.tif,ADI,259
260,ADI/ADI-AWKCSNQA.tif,ADI,260
261,ADI/ADI-HHLPLAWW.tif,ADI,261
262,ADI/ADI-SAQEHQFY.tif,ADI,262
263,ADI/ADI-EWWDAATM.tif,ADI,263
264,ADI/ADI-IQSFQNYF.tif,ADI,264
265,ADI/ADI-HRWAMAAY.tif,ADI,265
266,ADI/ADI-INYPRYMF.tif,ADI,266
267,ADI/ADI-IDGRTTQI.tif,ADI,267
268,ADI/ADI-SFVNTHAH.tif,ADI,268
269,ADI/ADI-CYTTGNMW.tif,ADI,269
270,ADI/ADI-MSAFSCIW.tif,ADI,270
271,ADI/ADI-LPEEHAST.tif,ADI,271
272,ADI/ADI-PEHNDNPV.tif,ADI,272
273,ADI/ADI-AGYFSMHI.tif,ADI,273
274,ADI/ADI-DGFSYWPA.tif,ADI,274
275,ADI/ADI-QDQCDITA.tif,ADI,275
276,ADI/ADI-PYFGDQTT.tif,ADI,276
277,ADI/ADI-PQGHWQYW.tif,ADI,277
278,ADI/ADI-HGIWPAWQ.tif,ADI,278
279,ADI/ADI-GPMCASMQ.tif,ADI,279
280,ADI/ADI-ATEIRKLI.tif,ADI,280
281,ADI/ADI-MTMSLVWH.tif,ADI,281
282,ADI/ADI-LEFSCSER.tif,ADI,282
283,ADI/ADI-GDIYRSRL.tif,ADI,283
284,ADI/ADI-RLPHLKAR.tif,ADI,284
285,ADI/ADI-EQQEQDQR.tif,ADI,285
286,ADI/ADI-QPDPSMPM.tif,ADI,286
287,ADI/ADI-SEEYLEHH.tif,ADI,287
288,ADI/ADI-QNQVTYFD.tif,ADI,288
289,ADI/ADI-RWRNEQSG.tif,ADI,289
290,ADI/ADI-SEVYVLPL.tif,ADI,290
291,ADI/ADI-AHAVRLEH.tif,ADI,291
292,ADI/ADI-CWFGDRAN.tif,ADI,292
293,ADI/ADI-CQWIYCHL.tif,ADI,293
294,ADI/ADI-EDRNKPQW.tif,ADI,294
295,ADI/ADI-AWINPSSK.tif,ADI,295
296,ADI/ADI-ILIMGIVG.tif,ADI,296
297,ADI/ADI-HLTKDFVE.tif,ADI,297
298,ADI/ADI-IREYNCCW.tif,ADI,298
299,ADI/ADI-QSCGVSVS.tif,ADI,299
300,ADI/ADI-AGTVWAKL.tif,ADI,300
301,ADI/ADI-CNHLTYLM.tif,ADI,301
302,ADI/ADI-MQVGEYKA.tif,ADI,302
303,ADI/ADI-FCNEYVWV.tif,ADI,303
304,ADI/ADI-ADMNFLPY.tif,ADI,304
305,ADI/ADI-ENLTWNHC.tif,ADI,305
306,ADI/ADI-PVECCVAN.tif,ADI,306
307,ADI/ADI-GLKTIATT.tif,ADI,307
308,ADI/ADI-PRFLKDLC.tif,ADI,308
309,ADI/ADI-KGDCCTID.tif,ADI,309
310,ADI/ADI-EEWCNIPN.tif,ADI,310
311,ADI/ADI-EGATTGQE.tif,ADI,311
312,ADI/ADI-FLANLYIH.tif,ADI,312
313,ADI/ADI-IGNRWDVD.tif,ADI,313
314,ADI/ADI-GMGKIVSR.tif,ADI,314
315,ADI/ADI-CLRSMPGV.tif,ADI,315
316,ADI/ADI-GHFGDLGF.tif,ADI,316
317,ADI/ADI-LYYTTISG.tif,ADI,317
318,ADI/ADI-IGCYRQPF.tif,ADI,318
319,ADI/ADI-PHTLYKVN.tif,ADI,319
320,ADI/ADI-KRGDLDWT.tif,ADI,320
321,ADI/ADI-FKMVMIVQ.tif,ADI,321
322,ADI/ADI-ELEMVDMF.tif,ADI,322
323,ADI/ADI-FPTKPWAQ.tif,ADI,323
324,ADI/ADI-GLCHEHKQ.tif,ADI,324
325,ADI/ADI-NLVMCTSM.tif,ADI,325
326,ADI/ADI-CIESLVWH.tif,ADI,326
327,ADI/ADI-PLIEHMAN.tif,ADI,327
328,ADI/ADI-IWDDIVGP.tif,ADI,328
329,ADI/ADI-DIITWATQ.tif,ADI,329
330,ADI/ADI-QATWSVIW.tif,ADI,330
331,ADI/ADI-NTRRTCNA.tif,ADI,331
332,ADI/ADI-DKWPAVMY.tif,ADI,332
333,ADI/ADI-IMDKKAYP.tif,ADI,333
334,ADI/ADI-DCCHKVHW.tif,ADI,334
335,ADI/ADI-HYGIVFQS.tif,ADI,335
336,ADI/ADI-LRRGHYTS.tif,ADI,336
337,ADI/ADI-QEKMLHFW.tif,ADI,337
338,ADI/ADI-RAHISLDG.tif,ADI,338
339,ADI/ADI-AGRMVRVD.tif,ADI,339
340,ADI/ADI-GCEARTLV.tif,ADI,340
341,ADI/ADI-HKEKPRFA.tif,ADI,341
342,ADI/ADI-AGEHLHLY.tif,ADI,342
343,ADI/ADI-AQCPTLNK.tif,ADI,343
344,ADI/ADI-GHQYYPRN.tif,ADI,344
345,ADI/ADI-AHGNTSGM.tif,ADI,345
346,ADI/ADI-ITPKSATP.tif,ADI,346
347,ADI/ADI-FFQFYEIE.tif,ADI,347
348,ADI/ADI-IYYQYTIW.tif,ADI,348
349,ADI/ADI-SFVVHYCT.tif,ADI,349
350,ADI/ADI-RIHMVCIE.tif,ADI,350
351,ADI/ADI-CELWEGVR.tif,ADI,351
352,ADI/ADI-FSKYRTFH.tif,ADI,352
353,ADI/ADI-QSVTHHGD.tif,ADI,353
354,ADI/ADI-EQKYHNTN.tif,ADI,354
355,ADI/ADI-FWQQPVHT.tif,ADI,355
356,ADI/ADI-GPVAEWLS.tif,ADI,356
357,ADI/ADI-AGICAAPK.tif,ADI,357
358,ADI/ADI-DGTIPCLN.tif,ADI,358
359,ADI/ADI-HYCTNPKQ.tif,ADI,359
360,ADI/ADI-MHENYKWL.tif,ADI,360
361,ADI/ADI-AFICLLIS.tif,ADI,361
362,ADI/ADI-IEEWQHWQ.tif,ADI,362
363,ADI/ADI-GCSAFGME.tif,ADI,363
364,ADI/ADI-LDQCYYVV.tif,ADI,364
365,ADI/ADI-NFPAGFGS.tif,ADI,365
366,ADI/ADI-GYQRAMWA.tif,ADI,366
367,ADI/ADI-HWESLWST.tif,ADI,367
368,ADI/ADI-AMTSAFMA.tif,ADI,368
369,ADI/ADI-CQQKVAET.tif,ADI,369
370,ADI/ADI-GNVNRTQG.tif,ADI,370
371,ADI/ADI-DVGPCQWY.tif,ADI,371
372,ADI/ADI-ERIYVYCA.tif,ADI,372
373,ADI/ADI-GFGTAALQ.tif,ADI,373
374,ADI/ADI-ARDLDCLT.tif,ADI,374
375,ADI/ADI-FGMMCVKC.tif,ADI,375
376,ADI/ADI-NAQKMLNG.tif,ADI,376
377,ADI/ADI-MQQYYQHC.tif,ADI,377
378,ADI/ADI-LDGVLVVK.tif,ADI,378
379,ADI/ADI-FFWSYPSC.tif,ADI,379
380,ADI/ADI-ATEVNNMH.tif,ADI,380
381,ADI/ADI-PWAIEGII.tif,ADI,381
382,ADI/ADI-IAGCLWIE.tif,ADI,382
383,ADI/ADI-MDTVENMD.tif,ADI,383
384,ADI/ADI-AKLRMGRD.tif,ADI,384
385,ADI/ADI-IKDKHVNC.tif,ADI,385
386,ADI/ADI-DNSGHDLH.tif,ADI,386
387,ADI/ADI-NNLYRAVI.tif,ADI,387
388,ADI/ADI-DADYQMGN.tif,ADI,388
389,ADI/ADI-RLWFFAPD.tif,ADI,389
390,ADI/ADI-FYCWSEWW.tif,ADI,390
391,ADI/ADI-KCQYHAHH.tif,ADI,391
392,ADI/ADI-LEEANLAA.tif,ADI,392
393,ADI/ADI-QSKKQCCV.tif,ADI,393
394,ADI/ADI-QKILHAHK.tif,ADI,394
395,ADI/ADI-FMLSMNEI.tif,ADI,395
396,ADI/ADI-PRIEGELD.tif,ADI,396
397,ADI/ADI-FVEEFTWQ.tif,ADI,397
398,ADI/ADI-GRRWMVSH.tif,ADI,398
399,ADI/ADI-KGQCCQVL.tif,ADI,399
400,ADI/ADI-QIHPCISM.tif,ADI,400
401,ADI/ADI-HFYRVMPI.tif,ADI,401
402,ADI/ADI-RTVKSCYD.tif,ADI,402
403,ADI/ADI-HYPEEVYN.tif,ADI,403
404,ADI/ADI-MGYTENCS.tif,ADI,404
405,ADI/ADI-LLERRHQG.tif,ADI,405
406,ADI/ADI-NECSSDYR.tif,ADI,406
407,ADI/ADI-SFNWTGTT.tif,ADI,407
408,ADI/ADI-ECSDCGDR.tif,ADI,408
409,ADI/ADI-EKETQMGM.tif,ADI,409
410,ADI/ADI-MAADWGGI.tif,ADI,410
411,ADI/ADI-SASVALFI.tif,ADI,411
412,ADI/ADI-ALHCCVML.tif,ADI,412
413,ADI/ADI-IFPQKNHR.tif,ADI,413
414,ADI/ADI-EDSKQLDM.tif,ADI,414
415,ADI/ADI-GVMQVSVW.tif,ADI,415
416,ADI/ADI-GVVDAELK.tif,ADI,416
417,ADI/ADI-LMLAMEIG.tif,ADI,417
418,ADI/ADI-RNPCKTKT.tif,ADI,418
419,ADI/ADI-DHMNQSHW.tif,ADI,419
420,ADI/ADI-HWLMAIFV.tif,ADI,420
421,ADI/ADI-RHQSQMIA.tif,ADI,421
422,ADI/ADI-FWRSGVMV.tif,ADI,422
423,ADI/ADI-LYNGMYKT.tif,ADI,423
424,ADI/ADI-AGGCHGIV.tif,ADI,424
425,ADI/ADI-PGEPMYKM.tif,ADI,425
426,ADI/ADI-RYASDKWS.tif,ADI,426
427,ADI/ADI-GMTRFQRF.tif,ADI,427
428,ADI/ADI-FHHDIPSG.tif,ADI,428
429,ADI/ADI-LWILPMWT.tif,ADI,429
430,ADI/ADI-IAKTVDWN.tif,ADI,430
431,ADI/ADI-HPNNLNYN.tif,ADI,431
432,ADI/ADI-NDQIESTT.tif,ADI,432
433,ADI/ADI-CIDKAPYT.tif,ADI,433
434,ADI/ADI-QIVNDYCP.tif,ADI,434
435,ADI/ADI-KWKNLTDI.tif,ADI,435
436,ADI/ADI-QTELVDCW.tif,ADI,436
437,ADI/ADI-EHLWPTKE.tif,ADI,437
438,ADI/ADI-EWWYMHER.tif,ADI,438
439,ADI/ADI-CSQVIAPH.tif,ADI,439
440,ADI/ADI-MPNSVVFR.tif,ADI,440
441,ADI/ADI-MWFEEFQQ.tif,ADI,441
442,ADI/ADI-RHISNHHL.tif,ADI,442
443,ADI/ADI-CKPTAAIK.tif,ADI,443
444,ADI/ADI-NRGVEAET.tif,ADI,444
445,ADI/ADI-SDNGQQST.tif,ADI,445
446,ADI/ADI-SDTWPVQR.tif,ADI,446
447,ADI/ADI-GYSWEDMK.tif,ADI,447
448,ADI/ADI-MWHYHIRD.tif,ADI,448
449,ADI/ADI-AKCMGEIY.tif,ADI,449
450,ADI/ADI-EETSTFRM.tif,ADI,450
451,ADI/ADI-GMSHGQRV.tif,ADI,451
452,ADI/ADI-APIPDNVQ.tif,ADI,452
453,ADI/ADI-EACWGSAV.tif,ADI,453
454,ADI/ADI-QKTIGTWG.tif,ADI,454
455,ADI/ADI-DVPAGKVF.tif,ADI,455
456,ADI/ADI-KGTWEDAC.tif,ADI,456
457,ADI/ADI-GEAPAALV.tif,ADI,457
458,ADI/ADI-IWKYRQFK.tif,ADI,458
459,ADI/ADI-LNNFYQYR.tif,ADI,459
460,ADI/ADI-NQEFQQHE.tif,ADI,460
461,ADI/ADI-FQMAAANN.tif,ADI,461
462,ADI/ADI-DGAHEVAM.tif,ADI,462
463,ADI/ADI-GVQLWDTC.tif,ADI,463
464,ADI/ADI-GGHKASRL.tif,ADI,464
465,ADI/ADI-LCIFVIMW.tif,ADI,465
466,ADI/ADI-DNKIQDTP.tif,ADI,466
467,ADI/ADI-AILSRNRL.tif,ADI,467
468,ADI/ADI-LPRYWLHQ.tif,ADI,468
469,ADI/ADI-GVNVYECT.tif,ADI,469
470,ADI/ADI-MAICVIYV.tif,ADI,470
471,ADI/ADI-IEPFMLDE.tif,ADI,471
472,ADI/ADI-EYLEIRYY.tif,ADI,472
473,ADI/ADI-DQNTWTNQ.tif,ADI,473
474,ADI/ADI-DDRDDNDF.tif,ADI,474
475,ADI/ADI-EAKGRRLP.tif,ADI,475
476,ADI/ADI-LRDYVGAT.tif,ADI,476
477,ADI/ADI-FIYCMHCG.tif,ADI,477
478,ADI/ADI-NEKQQMQD.tif,ADI,478
479,ADI/ADI-EMQFDPFT.tif,ADI,479
480,ADI/ADI-INTRVASR.tif,ADI,480
481,ADI/ADI-FFITWFCF.tif,ADI,481
482,ADI/ADI-DYWRNFNF.tif,ADI,482
483,ADI/ADI-NFSDPFVF.tif,ADI,483
484,ADI/ADI-AVDALESP.tif,ADI,484
485,ADI/ADI-CNWIFRDE.tif,ADI,485
486,ADI/ADI-RFGIISYR.tif,ADI,486
487,ADI/ADI-FHHNARTQ.tif,ADI,487
488,ADI/ADI-PWAPGGAL.tif,ADI,488
489,ADI/ADI-HIASAWRL.tif,ADI,489
490,ADI/ADI-MSGDTTGD.tif,ADI,490
491,ADI/ADI-FAYDCPFE.tif,ADI,491
492,ADI/ADI-NCRFWPLG.tif,ADI,492
493,ADI/ADI-ELMVPAEE.tif,ADI,493
494,ADI/ADI-EKKRVQLH.tif,ADI,494
495,ADI/ADI-CDDCVYKW.tif,ADI,495
496,ADI/ADI-HGCSTWKC.tif,ADI,496
